Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-09-27,2018,9,27,Thursday,38,2018-38,42.52,43.25,42.45,43.1,824500,43.1,0.015072995841926007,44.496428571428574,49.980199999999996
2018-09-28,2018,9,28,Friday,38,2018-38,43.1,44.22,42.65,44.2,789800,44.2,0.025522095771739917,44.38642857142857,49.5906
2018-10-01,2018,10,1,Monday,39,2018-39,44.3,44.4,42.09,42.17,493700,42.17,-0.04592765970484425,44.05928571428571,49.1792
2018-10-02,2018,10,2,Tuesday,39,2018-39,42.0,42.52,41.97,42.07,543300,42.07,-0.002371317962131969,43.70142857142857,48.747
2018-10-03,2018,10,3,Wednesday,39,2018-39,42.07,42.37,40.67,42.34,814000,42.34,0.006417885897842979,43.43,48.3654
2018-10-04,2018,10,4,Thursday,39,2018-39,42.2,42.79,41.24,42.48,692400,42.48,0.0033065514677348418,43.17,47.961000000000006
2018-10-05,2018,10,5,Friday,39,2018-39,42.51,43.32,40.81,41.57,1083500,41.57,-0.02142184221323562,43.00714285714286,47.538599999999995
2018-10-08,2018,10,8,Monday,40,2018-40,41.1,41.55,40.08,40.85,882200,40.85,-0.017320212316305872,42.76642857142857,47.190599999999996
2018-10-09,2018,10,9,Tuesday,40,2018-40,40.64,41.1,39.31,39.49,1048300,39.49,-0.033292456461555764,42.457857142857144,46.8538
2018-10-10,2018,10,10,Wednesday,40,2018-40,39.02,39.18,37.29,38.3,971900,38.3,-0.030134271735296925,42.01,46.4924
2018-10-11,2018,10,11,Thursday,40,2018-40,37.94,39.44,37.75,38.04,526900,38.04,-0.006788468060375807,41.68571428571429,46.1054
2018-10-12,2018,10,12,Friday,40,2018-40,38.88,39.36,37.9,38.46,436100,38.46,0.011040961063012888,41.36785714285714,45.716
2018-10-15,2018,10,15,Monday,41,2018-41,38.36,38.98,37.89,38.8,471000,38.8,0.008840357792030185,41.02357142857143,45.327
2018-10-16,2018,10,16,Tuesday,41,2018-41,39.08,41.42,38.98,40.98,598600,40.98,0.056185575980463254,40.91785714285714,44.9666
2018-10-17,2018,10,17,Wednesday,41,2018-41,40.97,41.55,40.1,41.26,609600,41.26,0.006832571557456868,40.78642857142858,44.8038
2018-10-18,2018,10,18,Thursday,41,2018-41,41.25,41.62,39.51,39.94,454700,39.94,-0.031992238209455404,40.482142857142854,44.580600000000004
2018-10-19,2018,10,19,Friday,41,2018-41,40.83,40.83,38.66,39.02,502800,39.02,-0.02303450677462182,40.25714285714285,44.341800000000006
2018-10-22,2018,10,22,Monday,42,2018-42,39.46,40.02,38.92,39.7,319100,39.7,0.01742696814962441,40.087857142857146,44.1562
2018-10-23,2018,10,23,Tuesday,42,2018-42,38.85,40.76,37.61,40.46,611200,40.46,0.01914353417954273,39.95357142857143,44.016999999999996
2018-10-24,2018,10,24,Wednesday,42,2018-42,40.51,41.3,38.83,39.01,814800,39.01,-0.0358378842251611,39.705714285714286,43.834799999999994
2018-10-25,2018,10,25,Thursday,42,2018-42,39.53,41.54,39.28,41.46,519500,41.46,0.06280443138566016,39.69785714285714,43.73339999999999
2018-10-26,2018,10,26,Friday,42,2018-42,40.66,40.79,38.02,38.21,684000,38.21,-0.07838881022110711,39.50928571428572,43.5688
2018-10-29,2018,10,29,Monday,43,2018-43,38.56,39.52,36.55,37.19,981400,37.19,-0.02669459518982742,39.34499999999999,43.3878
2018-10-30,2018,10,30,Tuesday,43,2018-43,37.24,39.48,36.96,39.23,929100,39.23,0.05485348187300709,39.41142857142857,43.2154
2018-10-31,2018,10,31,Wednesday,43,2018-43,40.0,41.53,39.88,40.37,880200,40.37,0.029059378102237243,39.577857142857134,43.0582
2018-11-01,2018,11,1,Thursday,43,2018-43,40.44,42.1,40.44,41.84,719300,41.84,0.036413209303855165,39.81928571428572,42.93899999999999
2018-11-02,2018,11,2,Friday,43,2018-43,41.63,42.8,41.2,41.5,868200,41.5,-0.008126198645983074,40.012142857142855,42.822399999999995
2018-11-05,2018,11,5,Monday,44,2018-44,41.2,41.23,39.11,40.45,947700,40.45,-0.025301186435193856,39.97428571428572,42.6946
2018-11-06,2018,11,6,Tuesday,44,2018-44,40.6,41.8,40.18,40.75,1202400,40.75,0.0074165446576557326,39.93785714285714,42.5582
2018-11-07,2018,11,7,Wednesday,44,2018-44,32.78,32.83,29.85,29.91,6360500,29.91,-0.2660122736831384,39.221428571428575,42.201800000000006
2018-11-08,2018,11,8,Thursday,44,2018-44,29.98,31.06,29.19,29.56,2689200,29.56,-0.011701784796231296,38.54571428571428,41.839400000000005
2018-11-09,2018,11,9,Friday,44,2018-44,29.12,31.05,29.0,30.45,998500,30.45,0.030108298818560142,37.885,41.4906
2018-11-12,2018,11,12,Monday,45,2018-45,30.18,31.85,30.08,31.25,1007500,31.25,0.02627255228296166,37.22714285714285,41.1536
2018-11-13,2018,11,13,Tuesday,45,2018-45,31.52,32.05,30.6,30.6,831500,30.6,-0.020799987792968766,36.62642857142857,40.817800000000005
2018-11-14,2018,11,14,Wednesday,45,2018-45,30.91,31.23,28.63,28.66,1216700,28.66,-0.06339870947297155,35.71214285714286,40.4444
2018-11-15,2018,11,15,Thursday,45,2018-45,28.57,28.77,27.11,28.08,1782300,28.08,-0.020237261925820538,34.988571428571426,40.1214
2018-11-16,2018,11,16,Friday,45,2018-45,28.09,29.23,27.67,28.89,1353000,28.89,0.028846134905383458,34.395714285714284,39.8098
2018-11-19,2018,11,19,Monday,46,2018-46,29.01,29.05,26.87,27.0,1395400,27.0,-0.06542054100304484,33.52214285714286,39.435
2018-11-20,2018,11,20,Tuesday,46,2018-46,26.51,28.14,26.2,27.9,2343200,27.9,0.03333331920482485,32.63142857142857,39.058
2018-11-21,2018,11,21,Wednesday,46,2018-46,28.79,29.51,27.77,28.94,1506000,28.94,0.037276018987348225,31.71,38.6952
2018-11-23,2018,11,23,Friday,46,2018-46,28.9,29.46,28.81,29.14,335100,29.14,0.0069108103628212625,30.827142857142857,38.355199999999996
2018-11-26,2018,11,26,Monday,47,2018-47,29.56,32.63,29.56,32.57,1722300,32.57,0.11770763133214879,30.264285714285716,38.0842
2018-11-27,2018,11,27,Tuesday,47,2018-47,32.37,33.51,31.47,33.13,919100,33.13,0.01719377889278917,29.720000000000002,37.8698
2018-11-28,2018,11,28,Wednesday,47,2018-47,33.59,34.9,32.99,34.78,1528200,34.78,0.04980373250786352,30.067857142857143,37.681
2018-11-29,2018,11,29,Thursday,47,2018-47,35.91,36.84,34.82,36.39,1770000,36.39,0.04629099099652434,30.555714285714284,37.5326
2018-11-30,2018,11,30,Friday,47,2018-47,36.01,37.07,35.72,36.23,1035600,36.23,-0.004396808191692969,30.96857142857143,37.3658
2018-12-03,2018,12,3,Monday,48,2018-48,36.89,37.43,35.22,36.61,903300,36.61,0.01048857501839695,31.351428571428574,37.2464
2018-12-04,2018,12,4,Tuesday,48,2018-48,36.45,37.09,34.91,35.49,659200,35.49,-0.03059270454008356,31.700714285714287,37.098
2018-12-06,2018,12,6,Thursday,48,2018-48,35.05,36.65,33.87,36.65,967700,36.65,0.03268525760921359,32.27142857142857,36.958600000000004
2018-12-07,2018,12,7,Friday,48,2018-48,36.49,37.52,35.0,35.75,683500,35.75,-0.024556657255345726,32.81928571428572,36.8244
2018-12-10,2018,12,10,Monday,49,2018-49,35.61,37.08,35.13,35.64,1048100,35.64,-0.003076940149694063,33.301428571428566,36.6752
2018-12-11,2018,12,11,Tuesday,49,2018-49,36.25,36.88,35.51,35.58,541700,35.58,-0.0016834332104723737,33.91428571428571,36.5028
2018-12-12,2018,12,12,Wednesday,49,2018-49,36.0,36.76,34.6,34.65,636300,34.65,-0.0261382871645629,34.39642857142857,36.352399999999996
2018-12-13,2018,12,13,Thursday,49,2018-49,34.93,34.93,31.69,32.48,975400,32.48,-0.06262631711637523,34.64928571428572,36.1606
2018-12-14,2018,12,14,Friday,49,2018-49,32.21,32.76,31.65,31.97,644900,31.97,-0.01570197771150339,34.85142857142857,35.9532
2018-12-17,2018,12,17,Monday,50,2018-50,31.76,31.98,30.36,30.57,951300,30.57,-0.043791043121651385,34.70857142857143,35.715
2018-12-18,2018,12,18,Tuesday,50,2018-50,30.75,31.2,30.03,30.41,741900,30.41,-0.005233884494908914,34.51428571428571,35.4918
2018-12-19,2018,12,19,Wednesday,50,2018-50,30.11,31.53,29.69,29.85,1212700,29.85,-0.01841497759790478,34.162142857142854,35.2718
2018-12-20,2018,12,20,Thursday,50,2018-50,29.65,30.0,27.64,28.89,1432400,28.89,-0.032160836835943174,33.626428571428576,35.0598
2018-12-21,2018,12,21,Friday,50,2018-50,28.97,29.48,27.84,28.07,1031300,28.07,-0.028383513746906952,33.04357142857143,34.855199999999996
2018-12-24,2018,12,24,Monday,51,2018-51,27.67,29.14,27.67,28.14,231600,28.14,0.002493754741191845,32.43857142857143,34.6572
2018-12-26,2018,12,26,Wednesday,51,2018-51,28.46,30.7,28.3,30.67,647500,30.67,0.08990763118410694,32.09428571428571,34.5014
2018-12-27,2018,12,27,Thursday,51,2018-51,30.2,31.94,30.2,31.93,561700,31.93,0.041082498394114486,31.75714285714286,34.364000000000004
2018-12-28,2018,12,28,Friday,51,2018-51,32.0,32.38,30.64,31.27,662200,31.27,-0.02067021112132983,31.437142857142856,34.1698
2018-12-31,2018,12,31,Monday,52,2018-52,31.49,31.82,30.66,31.43,721800,31.43,0.00511672034121724,31.136428571428574,33.9732
2019-01-02,2019,1,2,Wednesday,00,2019-00,30.82,31.76,30.1,30.35,973300,30.35,-0.034362071690091756,30.762857142857143,33.7814
2019-01-03,2019,1,3,Thursday,00,2019-00,30.26,30.83,29.31,30.02,808300,30.02,-0.010873143972266242,30.432142857142857,33.6014
2019-01-04,2019,1,4,Friday,00,2019-00,30.28,31.09,30.28,30.81,1085500,30.81,0.02631575603372127,30.312857142857148,33.4236
2019-01-07,2019,1,7,Monday,01,2019-01,31.0,31.67,30.5,30.98,697600,30.98,0.0055176916339081394,30.242142857142856,33.234
2019-01-08,2019,1,8,Tuesday,01,2019-01,31.28,31.88,30.02,31.81,612200,31.81,0.026791476306333717,30.330714285714286,33.09
2019-01-09,2019,1,9,Wednesday,01,2019-01,31.8,32.94,31.32,32.56,706700,32.56,0.023577551711424283,30.48428571428571,32.912
2019-01-10,2019,1,10,Thursday,01,2019-01,32.42,33.98,31.7,33.83,717500,33.83,0.03900492641887454,30.768571428571427,32.8244
2019-01-11,2019,1,11,Friday,01,2019-01,33.7,34.7,33.22,34.1,954500,34.1,0.007980982218527721,31.140714285714285,32.7626
2019-01-14,2019,1,14,Monday,02,2019-02,33.57,33.99,33.01,33.15,489200,33.15,-0.02785914928891131,31.503571428571426,32.641
2019-01-15,2019,1,15,Tuesday,02,2019-02,33.4,33.92,33.01,33.25,473400,33.25,0.003016545083505573,31.868571428571425,32.498599999999996
2019-01-16,2019,1,16,Wednesday,02,2019-02,33.29,33.8,32.78,33.26,680500,33.26,0.00030070139949489594,32.05357142857143,32.327
2019-01-17,2019,1,17,Thursday,02,2019-02,33.22,33.73,32.86,33.39,331300,33.39,0.003908631228976001,32.15785714285714,32.1648
2019-01-18,2019,1,18,Friday,02,2019-02,33.52,34.5,33.29,33.78,679500,33.78,0.011680125689650156,32.33714285714286,32.0314
2019-01-22,2019,1,22,Tuesday,03,2019-03,33.56,33.75,31.0,31.13,849500,31.13,-0.07844877780618542,32.315714285714286,31.839000000000002
2019-01-23,2019,1,23,Wednesday,03,2019-03,31.25,31.71,30.06,30.56,701500,30.56,-0.018310302286888347,32.330714285714286,31.852000000000004
2019-01-24,2019,1,24,Thursday,03,2019-03,30.75,31.02,30.35,30.99,596500,30.99,0.014070690860286117,32.4,31.8806
2019-01-25,2019,1,25,Friday,03,2019-03,31.35,32.58,31.05,32.39,633900,32.39,0.045175851205879525,32.512857142857136,31.9194
2019-01-28,2019,1,28,Monday,04,2019-04,31.98,32.75,31.15,32.43,601200,32.43,0.0012349773473638859,32.61642857142857,31.943
2019-01-29,2019,1,29,Tuesday,04,2019-04,32.41,33.03,32.17,32.64,436700,32.64,0.006475457369611526,32.675714285714285,31.983800000000002
2019-01-30,2019,1,30,Wednesday,04,2019-04,32.9,33.83,32.35,33.34,622200,33.34,0.021446102206774453,32.73142857142857,32.0774
2019-01-31,2019,1,31,Thursday,04,2019-04,33.43,34.96,33.43,34.81,796100,34.81,0.044091218175625,32.801428571428566,32.211999999999996
2019-02-01,2019,2,1,Friday,04,2019-04,34.87,34.87,33.82,33.98,374600,33.98,-0.0238437747288206,32.792857142857144,32.3138
2019-02-04,2019,2,4,Monday,05,2019-05,34.08,34.34,33.64,33.69,336000,33.69,-0.008534459076930845,32.831428571428575,32.4476
2019-02-05,2019,2,5,Tuesday,05,2019-05,33.67,34.67,33.45,34.53,568600,34.53,0.024933220149256696,32.92285714285714,32.5802
2019-02-06,2019,2,6,Wednesday,05,2019-05,34.5,34.78,33.65,34.02,491800,34.02,-0.014769717334568333,32.97714285714286,32.681799999999996
2019-02-07,2019,2,7,Thursday,05,2019-05,33.75,34.15,32.64,34.09,575900,34.09,0.0020576041705562265,33.027142857142856,32.780800000000006
2019-02-08,2019,2,8,Friday,05,2019-05,33.88,35.42,33.83,35.26,494400,35.26,0.034320861358414945,33.13285714285714,32.8346
2019-02-11,2019,2,11,Monday,06,2019-06,35.31,35.72,33.88,34.17,631700,34.17,-0.030913221907961086,33.35,32.8554
2019-02-12,2019,2,12,Tuesday,06,2019-06,34.42,36.14,34.28,35.81,699700,35.81,0.047995413878487936,33.725,32.876000000000005
2019-02-13,2019,2,13,Wednesday,06,2019-06,35.87,36.26,35.51,35.64,471300,35.64,-0.004747332508324709,34.05714285714286,32.861
2019-02-14,2019,2,14,Thursday,06,2019-06,35.62,36.5,35.36,35.82,387200,35.82,0.005050513699729864,34.302142857142854,32.852799999999995
2019-02-15,2019,2,15,Friday,06,2019-06,36.49,37.19,36.01,36.93,643600,36.93,0.030988292010285745,34.62357142857143,32.8592
2019-02-19,2019,2,19,Tuesday,07,2019-07,36.78,36.95,35.92,36.22,633200,36.22,-0.019225536924058706,34.879285714285714,32.8738
2019-02-20,2019,2,20,Wednesday,07,2019-07,36.15,37.33,34.84,34.9,1272200,34.9,-0.0364439439629205,34.99071428571428,32.8388
2019-02-21,2019,2,21,Thursday,07,2019-07,34.71,35.49,33.68,35.06,1736200,35.06,0.004584522648042544,35.00857142857143,32.825
2019-02-22,2019,2,22,Friday,07,2019-07,37.99,43.9,36.94,43.71,4987200,43.71,0.246719833781047,35.70357142857143,32.9864
2019-02-25,2019,2,25,Monday,08,2019-08,43.19,44.73,42.5,43.16,2340200,43.16,-0.012582915776265136,36.38,33.138
2019-02-26,2019,2,26,Tuesday,08,2019-08,42.63,43.03,40.58,41.71,1144000,41.71,-0.03359593994591725,36.892857142857146,33.2792
2019-02-27,2019,2,27,Wednesday,08,2019-08,41.29,42.33,39.88,41.43,1627400,41.43,-0.006712989341711828,37.42214285714285,33.458200000000005
2019-02-28,2019,2,28,Thursday,08,2019-08,41.26,42.25,41.09,41.43,1043200,41.43,0.0,37.94642857142857,33.647400000000005
2019-03-01,2019,3,1,Friday,08,2019-08,41.66,42.0,39.36,39.94,950000,39.94,-0.03596431734229688,38.28071428571429,33.8348
2019-03-04,2019,3,4,Monday,09,2019-09,40.0,40.24,38.91,39.42,1296300,39.42,-0.01301954120288662,38.65571428571428,34.015
2019-03-05,2019,3,5,Tuesday,09,2019-09,39.3,39.36,38.31,39.09,633800,39.09,-0.008371335151846626,38.89,34.1998
2019-03-06,2019,3,6,Wednesday,09,2019-09,39.36,39.36,37.39,38.02,616100,38.02,-0.027372721684509438,39.06,34.3824
2019-03-07,2019,3,7,Thursday,09,2019-09,38.03,38.05,36.82,37.12,1181400,37.12,-0.023671791558201427,39.152857142857144,34.5634
2019-03-08,2019,3,8,Friday,09,2019-09,36.79,38.18,36.6,37.84,998600,37.84,0.019396585167589242,39.21785714285715,34.7574
2019-03-11,2019,3,11,Monday,10,2019-10,38.0,40.13,37.96,39.59,950200,39.59,0.046247357107378706,39.458571428571425,34.9358
2019-03-12,2019,3,12,Tuesday,10,2019-10,39.86,39.97,38.45,39.23,1471200,39.23,-0.009093220736651864,39.767857142857146,35.0818
2019-03-13,2019,3,13,Wednesday,10,2019-10,39.39,39.39,38.6,38.93,702300,38.93,-0.007647189410174726,40.044285714285714,35.235
2019-03-14,2019,3,14,Thursday,10,2019-10,38.87,38.87,37.5,37.61,719500,37.61,-0.03390700448180384,39.60857142857143,35.3586
2019-03-15,2019,3,15,Friday,10,2019-10,36.2,37.22,36.19,37.03,1482400,37.03,-0.015421478905667696,39.17071428571428,35.492200000000004
2019-03-18,2019,3,18,Monday,11,2019-11,37.25,37.43,36.76,37.09,1191100,37.09,0.001620344997811829,38.840714285714284,35.6336
2019-03-19,2019,3,19,Tuesday,11,2019-11,37.39,37.51,36.76,36.89,942100,36.89,-0.005392309574458132,38.51642857142857,35.7552
2019-03-20,2019,3,20,Wednesday,11,2019-11,36.88,37.32,34.93,35.11,1032600,35.11,-0.0482515263959683,38.065,35.837799999999994
2019-03-21,2019,3,21,Thursday,11,2019-11,35.01,35.7,34.52,35.61,994100,35.61,0.014240956744745459,37.75571428571429,35.9138
2019-03-22,2019,3,22,Friday,11,2019-11,35.48,36.22,35.02,35.1,704200,35.1,-0.014321879457710907,37.44714285714286,35.9646
2019-03-25,2019,3,25,Monday,12,2019-12,34.97,35.69,34.48,35.29,721200,35.29,0.0054131752041624015,37.175714285714285,35.9938
2019-03-26,2019,3,26,Tuesday,12,2019-12,35.5,35.9,34.45,34.85,1002000,34.85,-0.012468190138602453,36.949285714285715,36.0088
2019-03-27,2019,3,27,Wednesday,12,2019-12,35.41,36.05,34.56,34.7,1367000,34.7,-0.004304095200836966,36.776428571428575,36.0398
2019-03-28,2019,3,28,Thursday,12,2019-12,34.74,34.87,33.71,33.85,968800,33.85,-0.024495742655031405,36.49142857142857,36.0518
2019-03-29,2019,3,29,Friday,12,2019-12,34.12,34.56,33.37,34.2,1652400,34.2,0.010339802203711779,36.10642857142857,36.070600000000006
2019-04-01,2019,4,1,Monday,13,2019-13,34.51,35.03,34.35,34.72,734000,34.72,0.015204691408286841,35.784285714285716,36.0972
2019-04-02,2019,4,2,Tuesday,13,2019-13,34.9,35.78,34.28,35.58,1057100,35.58,0.02476960196184419,35.545,36.1332
2019-04-03,2019,4,3,Wednesday,13,2019-13,35.93,37.36,35.69,36.59,1245000,36.59,0.028386685484981244,35.472142857142856,36.242399999999996
2019-04-04,2019,4,4,Thursday,13,2019-13,36.59,36.9,35.85,36.41,1123100,36.41,-0.00491938519882873,35.42785714285714,36.3594
2019-04-05,2019,4,5,Friday,13,2019-13,36.53,37.12,36.32,36.65,785400,36.65,0.006591641842147888,35.39642857142857,36.4726
2019-04-08,2019,4,8,Monday,14,2019-14,37.85,38.25,36.88,36.94,1216800,36.94,0.007912608151606992,35.4,36.5636
2019-04-09,2019,4,9,Tuesday,14,2019-14,36.88,37.19,36.3,36.5,879800,36.5,-0.011911170629845369,35.49928571428571,36.645
2019-04-10,2019,4,10,Wednesday,14,2019-14,36.38,36.75,36.12,36.43,535300,36.43,-0.001917799858197733,35.557857142857145,36.7208
2019-04-11,2019,4,11,Thursday,14,2019-14,36.47,36.73,35.7,36.41,787000,36.41,-0.0005490106394764327,35.651428571428575,36.7822
2019-04-12,2019,4,12,Friday,14,2019-14,36.79,36.97,36.39,36.74,435100,36.74,0.009063494436629238,35.755,36.8208
2019-04-15,2019,4,15,Monday,15,2019-15,36.52,37.12,36.52,36.76,504900,36.76,0.0005442744189674276,35.89142857142857,36.876400000000004
2019-04-16,2019,4,16,Tuesday,15,2019-15,36.97,37.69,36.86,37.48,437600,37.48,0.01958654117460501,36.089999999999996,36.9522
2019-04-17,2019,4,17,Wednesday,15,2019-15,37.61,37.64,36.11,36.34,642500,36.34,-0.030416206071821494,36.267857142857146,36.9884
2019-04-18,2019,4,18,Thursday,15,2019-15,36.39,36.65,35.29,35.61,604400,35.61,-0.02008804455616775,36.36857142857143,37.0202
2019-04-22,2019,4,22,Monday,16,2019-16,35.45,35.57,34.33,34.36,715600,34.36,-0.035102498696297,36.34285714285714,37.0256
2019-04-23,2019,4,23,Tuesday,16,2019-16,34.5,35.8,34.38,35.11,955000,35.11,0.021827706247887768,36.309285714285714,37.0226
2019-04-24,2019,4,24,Wednesday,16,2019-16,34.97,35.36,33.63,34.16,1471700,34.16,-0.027057839544991746,36.135714285714286,37.022400000000005
2019-04-25,2019,4,25,Thursday,16,2019-16,34.17,34.26,33.35,33.79,636500,33.79,-0.01083135051339279,35.948571428571434,36.982
2019-04-26,2019,4,26,Friday,16,2019-16,33.9,34.03,33.4,33.94,375100,33.94,0.004439115333456867,35.755,36.948
2019-04-29,2019,4,29,Monday,17,2019-17,33.96,34.32,33.57,33.69,517000,33.69,-0.007365940191973452,35.52285714285714,36.9054
2019-04-30,2019,4,30,Tuesday,17,2019-17,33.63,33.74,32.56,33.21,879800,33.21,-0.014247538195379716,35.28785714285714,36.830999999999996
2019-05-01,2019,5,1,Wednesday,17,2019-17,33.37,33.4,32.28,32.3,546500,32.3,-0.027401381285721893,34.99285714285714,36.7526
2019-05-02,2019,5,2,Thursday,17,2019-17,32.24,32.55,31.47,32.06,880700,32.06,-0.007430274595615516,34.68214285714286,36.6958
2019-05-03,2019,5,3,Friday,17,2019-17,32.13,33.52,32.01,33.44,1062500,33.44,0.043044204438732026,34.44642857142857,36.663399999999996
2019-05-06,2019,5,6,Monday,18,2019-18,32.76,34.73,32.31,33.98,1025200,33.98,0.01614835340023113,34.24785714285714,36.468799999999995
2019-05-07,2019,5,7,Tuesday,18,2019-18,33.56,33.93,32.77,33.22,707100,33.22,-0.022366048610110933,33.943571428571424,36.27
2019-05-08,2019,5,8,Wednesday,18,2019-18,33.32,34.58,33.0,34.24,705100,34.24,0.030704407594301708,33.79357142857143,36.120599999999996
2019-05-09,2019,5,9,Thursday,18,2019-18,33.91,34.37,33.11,33.57,2490100,33.57,-0.01956781398360552,33.64785714285714,35.9634
2019-05-10,2019,5,10,Friday,18,2019-18,38.29,39.18,34.28,35.41,5822000,35.41,0.054810848058231665,33.72285714285714,35.842999999999996
2019-05-13,2019,5,13,Monday,19,2019-19,34.6,36.27,34.03,35.46,1841000,35.46,0.0014120089600677677,33.74785714285714,35.7534
2019-05-14,2019,5,14,Tuesday,19,2019-19,35.48,37.31,35.37,36.54,1527000,36.54,0.03045690521542066,33.91785714285714,35.6958
2019-05-15,2019,5,15,Wednesday,19,2019-19,37.01,38.68,36.82,38.28,1758500,38.28,0.04761898796313746,34.238571428571426,35.6796
2019-05-16,2019,5,16,Thursday,19,2019-19,38.23,39.49,37.91,38.83,1431900,38.83,0.014367896272119873,34.58785714285714,35.695800000000006
2019-05-17,2019,5,17,Friday,19,2019-19,38.42,40.35,38.29,39.78,1019300,39.78,0.02446553961999598,35.02285714285714,35.749
2019-05-20,2019,5,20,Monday,20,2019-20,39.36,40.93,39.07,40.14,1265200,40.14,0.009049789376537776,35.517857142857146,35.795
2019-05-21,2019,5,21,Tuesday,20,2019-20,40.41,41.59,40.35,41.28,959600,41.28,0.02840058313360183,36.15928571428571,35.828799999999994
2019-05-22,2019,5,22,Wednesday,20,2019-20,41.26,42.21,41.15,41.89,868600,41.89,0.014777147005573532,36.86142857142857,35.882
2019-05-23,2019,5,23,Thursday,20,2019-20,41.49,41.63,40.21,41.1,804800,41.1,-0.01885893833941099,37.40857142857143,35.925399999999996
2019-05-24,2019,5,24,Friday,20,2019-20,41.49,41.92,41.08,41.36,661800,41.36,0.006326086274533127,37.93571428571429,36.0004
2019-05-28,2019,5,28,Tuesday,21,2019-21,41.59,41.99,41.13,41.18,527600,41.18,-0.004352038262077085,38.50428571428571,36.0834
2019-05-29,2019,5,29,Wednesday,21,2019-21,41.86,42.61,41.26,41.95,918000,41.95,0.018698408257828314,39.055,36.1806
2019-05-30,2019,5,30,Thursday,21,2019-21,41.99,43.49,41.99,43.08,1067800,43.08,0.026936854530728027,39.73428571428572,36.3044
2019-05-31,2019,5,31,Friday,21,2019-21,42.53,43.02,42.18,42.33,790200,42.33,-0.017409470012124117,40.22857142857142,36.4488
2019-06-03,2019,6,3,Monday,22,2019-22,41.85,42.63,40.93,41.38,835800,41.38,-0.022442729077382206,40.651428571428575,36.5642
2019-06-04,2019,6,4,Tuesday,22,2019-22,41.88,43.73,41.74,43.69,768100,43.69,0.055824009158223165,41.162142857142854,36.736
2019-06-05,2019,6,5,Wednesday,22,2019-22,44.0,45.78,43.16,45.65,1096600,45.65,0.04486159214415064,41.68857142857143,36.943200000000004
2019-06-06,2019,6,6,Thursday,22,2019-22,45.51,46.55,45.31,46.43,947800,46.43,0.01708650061829009,42.23142857142857,37.1748
2019-06-07,2019,6,7,Friday,22,2019-22,46.89,47.93,45.61,45.8,748600,45.8,-0.013568836182949684,42.66142857142857,37.396800000000006
2019-06-10,2019,6,10,Monday,23,2019-23,45.87,46.64,44.99,45.29,1171400,45.29,-0.011135334716785739,43.02928571428571,37.6256
2019-06-11,2019,6,11,Tuesday,23,2019-23,45.57,45.88,44.43,44.93,613100,44.93,-0.007948787879757835,43.290000000000006,37.8402
2019-06-12,2019,6,12,Wednesday,23,2019-23,44.96,45.28,43.36,44.14,632500,44.14,-0.017582927001145388,43.45071428571429,38.0286
2019-06-13,2019,6,13,Thursday,23,2019-23,44.22,45.89,43.95,45.35,1391500,45.35,0.02741275716366287,43.75428571428572,38.224000000000004
2019-06-14,2019,6,14,Friday,23,2019-23,45.32,45.78,44.25,44.78,747000,44.78,-0.012568902183083597,43.99857142857143,38.3878
2019-06-17,2019,6,17,Monday,24,2019-24,45.04,45.45,44.63,45.34,697400,45.34,0.012505613857897613,44.29571428571429,38.5664
2019-06-18,2019,6,18,Tuesday,24,2019-24,45.98,46.35,45.23,45.75,833500,45.75,0.009042784429472706,44.56714285714286,38.748400000000004
2019-06-19,2019,6,19,Wednesday,24,2019-24,46.04,46.04,44.06,44.77,1077300,44.77,-0.021420755021559046,44.68785714285714,38.905
2019-06-20,2019,6,20,Thursday,24,2019-24,45.37,46.2,45.3,45.99,915400,45.99,0.027250417874221,44.94928571428572,39.0948
2019-06-21,2019,6,21,Friday,24,2019-24,45.73,45.99,44.55,44.6,796900,44.6,-0.030224030302580362,45.17928571428571,39.258199999999995
2019-06-24,2019,6,24,Monday,25,2019-25,44.66,45.53,44.27,45.2,772200,45.2,0.013452966577263581,45.287142857142854,39.434
2019-06-25,2019,6,25,Tuesday,25,2019-25,45.1,45.24,42.12,42.19,899900,42.19,-0.06659296649168289,45.040000000000006,39.543
2019-06-26,2019,6,26,Wednesday,25,2019-25,42.35,43.31,42.21,43.18,823500,43.18,0.023465316679106563,44.807857142857145,39.6714
2019-06-27,2019,6,27,Thursday,25,2019-25,43.28,44.31,43.06,44.3,1204100,44.3,0.025937909309151186,44.700714285714284,39.8078
2019-06-28,2019,6,28,Friday,25,2019-25,44.47,45.98,44.38,45.76,1357400,45.76,0.03295709051054008,44.73428571428571,39.9962
2019-07-01,2019,7,1,Monday,26,2019-26,46.58,47.3,46.15,47.15,1471900,47.15,0.03037594526509446,44.892857142857146,40.227000000000004
2019-07-02,2019,7,2,Tuesday,26,2019-26,47.39,47.62,46.75,47.43,943400,47.43,0.005938468085588289,45.12785714285714,40.4884
2019-07-03,2019,7,3,Wednesday,26,2019-26,47.62,47.92,47.15,47.69,504800,47.69,0.005481727173947126,45.295,40.74
2019-07-05,2019,7,5,Friday,26,2019-26,47.33,48.0,46.24,47.91,439300,47.91,0.004613152171069945,45.51857142857143,41.015
